chemical	disease1	disease2
11728	22054	36069
30122	22054	36069
50093	22054	36069
28740	58584	36069
34143	58584	36069
52194	58584	36069
30682	58584	36069
60747	58584	36069
19363	58584	36069
11728	58584	36069
3562	58584	36069
52194	26134	36069
55917	26134	36069
8772	26134	36069
40577	26134	36069
25127	26134	36069
22849	26134	36069
2528	26134	36069
49767	26134	36069
30209	26134	36069
3562	26134	36069
19407	49334	36069
46821	49334	36069
25496	49334	36069
10559	49334	36069
21410	49334	36069
30302	49334	36069
29661	49334	36069
23442	49334	36069
31944	49334	36069
58854	49334	36069
45179	49334	36069
25737	49334	36069
40524	49334	36069
8772	49334	36069
35568	49334	36069
9406	49334	36069
10473	49334	36069
25047	49334	36069
14439	49334	36069
2528	49334	36069
35996	49334	36069
55742	49334	36069
16138	49334	36069
27504	49334	36069
10122	49334	36069
43008	49334	36069
50082	49334	36069
58380	49334	36069
16156	49334	36069
30122	49334	36069
50093	49334	36069
24636	49334	36069
3562	49334	36069
8413	37774	36069
46821	37774	36069
45179	37774	36069
38162	37774	36069
56632	37774	36069
35568	37774	36069
51918	37774	36069
14439	37774	36069
10501	37774	36069
16138	37774	36069
58380	37774	36069
11728	37774	36069
30122	37774	36069
56647	16103	36069
49033	16103	36069
58519	16103	36069
47567	16103	36069
7440	16103	36069
1173	16103	36069
57150	16103	36069
23616	16103	36069
46179	16103	36069
55917	16103	36069
8008	16103	36069
53491	16103	36069
61152	16103	36069
56978	16103	36069
31944	16103	36069
31922	16103	36069
8772	16103	36069
19241	16103	36069
27733	16103	36069
50258	16103	36069
56632	16103	36069
35568	16103	36069
47070	16103	36069
38014	16103	36069
9406	16103	36069
62835	16103	36069
2528	16103	36069
16138	16103	36069
13596	16103	36069
28735	16103	36069
30209	16103	36069
7870	16103	36069
30122	16103	36069
50093	16103	36069
45530	16103	36069
3562	16103	36069
55670	43579	36069
24486	43579	36069
41117	43579	36069
47567	43579	36069
566	43579	36069
28740	43579	36069
7912	43579	36069
42062	43579	36069
29661	43579	36069
8008	43579	36069
53491	43579	36069
45179	43579	36069
25737	43579	36069
8772	43579	36069
9406	43579	36069
60747	43579	36069
25047	43579	36069
22849	43579	36069
14439	43579	36069
2528	43579	36069
28934	43579	36069
16138	43579	36069
11728	43579	36069
3562	43579	36069
30302	14592	36069
8350	14592	36069
31714	14592	36069
31922	14592	36069
8772	14592	36069
59374	14592	36069
60747	14592	36069
30122	14592	36069
19407	53880	36069
31714	53880	36069
1699	53880	36069
8772	53880	36069
30122	53880	36069
50093	53880	36069
19543	12025	36069
35067	12025	36069
8772	12025	36069
35568	12025	36069
60747	12025	36069
2528	12025	36069
16138	12025	36069
19363	12025	36069
30122	12025	36069
37427	12025	36069
50093	12025	36069
3562	12025	36069
24486	13510	36069
58103	13510	36069
35568	13510	36069
10473	13510	36069
30122	13510	36069
55532	60063	36069
49033	60063	36069
24486	60063	36069
42919	60063	36069
40064	60063	36069
25496	60063	36069
10559	60063	36069
32446	60063	36069
52194	60063	36069
8008	60063	36069
35568	60063	36069
40577	60063	36069
9406	60063	36069
10239	60063	36069
14439	60063	36069
2528	60063	36069
16138	60063	36069
49767	60063	36069
57830	60063	36069
30209	60063	36069
58380	60063	36069
30122	60063	36069
3562	60063	36069
8008	23408	36069
45179	23408	36069
32638	23408	36069
8772	23408	36069
19241	23408	36069
38162	23408	36069
43995	23408	36069
35568	23408	36069
38014	23408	36069
9406	23408	36069
22849	23408	36069
32079	23408	36069
28735	23408	36069
7870	23408	36069
28006	23408	36069
58380	23408	36069
11728	23408	36069
30122	23408	36069
50093	23408	36069
42527	29699	36069
35642	29699	36069
8008	29699	36069
45179	29699	36069
19241	29699	36069
57469	29699	36069
35568	29699	36069
15833	29699	36069
14439	29699	36069
2528	29699	36069
13753	29699	36069
16138	29699	36069
7870	29699	36069
28006	29699	36069
58380	29699	36069
16156	29699	36069
30122	29699	36069
50093	29699	36069
3562	29699	36069
8772	22067	36069
35568	22067	36069
10473	22067	36069
60747	22067	36069
19363	22067	36069
21578	22067	36069
58380	22067	36069
30122	22067	36069
24486	7472	36069
39385	7472	36069
8008	7472	36069
45179	7472	36069
8772	7472	36069
35568	7472	36069
40577	7472	36069
38014	7472	36069
9406	7472	36069
30209	7472	36069
16156	7472	36069
30122	7472	36069
3562	7472	36069
57562	8321	36069
55670	8321	36069
55532	8321	36069
35907	8321	36069
23366	8321	36069
42220	8321	36069
13120	8321	36069
41442	8321	36069
49525	8321	36069
8632	8321	36069
31273	8321	36069
39854	8321	36069
41860	8321	36069
20750	8321	36069
4345	8321	36069
33813	8321	36069
49033	8321	36069
24486	8321	36069
19135	8321	36069
9905	8321	36069
25549	8321	36069
58103	8321	36069
48814	8321	36069
8847	8321	36069
14051	8321	36069
24778	8321	36069
26810	8321	36069
59576	8321	36069
36032	8321	36069
28256	8321	36069
20824	8321	36069
20201	8321	36069
42342	8321	36069
36450	8321	36069
20315	8321	36069
8901	8321	36069
61377	8321	36069
50004	8321	36069
33390	8321	36069
10636	8321	36069
19826	8321	36069
41117	8321	36069
3437	8321	36069
28904	8321	36069
6256	8321	36069
14765	8321	36069
47567	8321	36069
55658	8321	36069
2313	8321	36069
58188	8321	36069
62719	8321	36069
26091	8321	36069
48515	8321	36069
12421	8321	36069
27757	8321	36069
29617	8321	36069
46821	8321	36069
45193	8321	36069
4227	8321	36069
51264	8321	36069
1076	8321	36069
6434	8321	36069
40064	8321	36069
28740	8321	36069
5785	8321	36069
24106	8321	36069
51230	8321	36069
7912	8321	36069
62126	8321	36069
7192	8321	36069
17266	8321	36069
59504	8321	36069
7440	8321	36069
10559	8321	36069
13427	8321	36069
32446	8321	36069
15837	8321	36069
26176	8321	36069
58445	8321	36069
47785	8321	36069
7303	8321	36069
28932	8321	36069
49177	8321	36069
21410	8321	36069
44130	8321	36069
57150	8321	36069
46579	8321	36069
42527	8321	36069
30302	8321	36069
56202	8321	36069
42786	8321	36069
25979	8321	36069
28080	8321	36069
52194	8321	36069
46179	8321	36069
6767	8321	36069
61500	8321	36069
35099	8321	36069
2126	8321	36069
37856	8321	36069
29661	8321	36069
9486	8321	36069
52866	8321	36069
61269	8321	36069
8008	8321	36069
33034	8321	36069
8908	8321	36069
2332	8321	36069
53491	8321	36069
31944	8321	36069
19847	8321	36069
45464	8321	36069
21031	8321	36069
45179	8321	36069
50946	8321	36069
6216	8321	36069
17125	8321	36069
1208	8321	36069
54567	8321	36069
45537	8321	36069
19903	8321	36069
1699	8321	36069
9342	8321	36069
38677	8321	36069
60303	8321	36069
17719	8321	36069
20968	8321	36069
5126	8321	36069
50877	8321	36069
27733	8321	36069
38162	8321	36069
57469	8321	36069
28354	8321	36069
20995	8321	36069
56153	8321	36069
15202	8321	36069
50258	8321	36069
56632	8321	36069
17615	8321	36069
11920	8321	36069
35568	8321	36069
15833	8321	36069
45775	8321	36069
760	8321	36069
40577	8321	36069
45841	8321	36069
34504	8321	36069
48562	8321	36069
47070	8321	36069
38014	8321	36069
9406	8321	36069
10239	8321	36069
22375	8321	36069
14037	8321	36069
25127	8321	36069
59297	8321	36069
49696	8321	36069
27769	8321	36069
30682	8321	36069
37775	8321	36069
58546	8321	36069
54290	8321	36069
28924	8321	36069
61665	8321	36069
60747	8321	36069
25047	8321	36069
57443	8321	36069
22849	8321	36069
14439	8321	36069
15011	8321	36069
10501	8321	36069
17057	8321	36069
2528	8321	36069
35920	8321	36069
28934	8321	36069
44466	8321	36069
45395	8321	36069
55742	8321	36069
16138	8321	36069
19363	8321	36069
39953	8321	36069
49767	8321	36069
1672	8321	36069
27504	8321	36069
5365	8321	36069
51246	8321	36069
62027	8321	36069
42871	8321	36069
13596	8321	36069
10122	8321	36069
31794	8321	36069
43008	8321	36069
8797	8321	36069
61074	8321	36069
28735	8321	36069
57830	8321	36069
27349	8321	36069
47322	8321	36069
45431	8321	36069
30209	8321	36069
7870	8321	36069
58380	8321	36069
11728	8321	36069
16156	8321	36069
17683	8321	36069
30122	8321	36069
37427	8321	36069
50093	8321	36069
45530	8321	36069
24636	8321	36069
3562	8321	36069
10423	34043	36069
10559	34043	36069
35568	34043	36069
40577	34043	36069
10473	34043	36069
14439	34043	36069
2528	34043	36069
57830	34043	36069
30209	34043	36069
58380	34043	36069
3562	34043	36069
4555	33178	36069
49525	33178	36069
28861	33178	36069
16067	33178	36069
24486	33178	36069
25549	33178	36069
43338	33178	36069
28256	33178	36069
8645	33178	36069
34539	33178	36069
47567	33178	36069
57077	33178	36069
26091	33178	36069
15401	33178	36069
19407	33178	36069
27757	33178	36069
47384	33178	36069
40064	33178	36069
28740	33178	36069
5785	33178	36069
27582	33178	36069
23980	33178	36069
7912	33178	36069
7440	33178	36069
46579	33178	36069
23451	33178	36069
5320	33178	36069
23616	33178	36069
46179	33178	36069
59579	33178	36069
29661	33178	36069
8008	33178	36069
38008	33178	36069
22798	33178	36069
31714	33178	36069
45179	33178	36069
1699	33178	36069
60303	33178	36069
8772	33178	36069
19241	33178	36069
5126	33178	36069
38162	33178	36069
28354	33178	36069
15202	33178	36069
11920	33178	36069
35568	33178	36069
57016	33178	36069
47070	33178	36069
10239	33178	36069
59297	33178	36069
59374	33178	36069
10473	33178	36069
50211	33178	36069
60747	33178	36069
14439	33178	36069
62808	33178	36069
10501	33178	36069
17057	33178	36069
2528	33178	36069
13753	33178	36069
16138	33178	36069
19363	33178	36069
6653	33178	36069
32079	33178	36069
13596	33178	36069
10122	33178	36069
49586	33178	36069
47322	33178	36069
45431	33178	36069
7870	33178	36069
58380	33178	36069
11728	33178	36069
16156	33178	36069
30122	33178	36069
37427	33178	36069
50093	33178	36069
23765	33178	36069
24636	33178	36069
3562	33178	36069
29661	41372	36069
16138	41372	36069
20557	26021	36069
56647	26021	36069
54829	26021	36069
58519	26021	36069
48478	26021	36069
47567	26021	36069
3517	26021	36069
6434	26021	36069
3357	26021	36069
1173	26021	36069
44130	26021	36069
54133	26021	36069
46179	26021	36069
717	26021	36069
31944	26021	36069
25301	26021	36069
8772	26021	36069
56632	26021	36069
35568	26021	36069
760	26021	36069
10473	26021	36069
62835	26021	36069
60747	26021	36069
16138	26021	36069
31794	26021	36069
50082	26021	36069
28735	26021	36069
58380	26021	36069
30122	26021	36069
3562	26021	36069
4555	16875	36069
49525	16875	36069
42919	16875	36069
46821	16875	36069
5785	16875	36069
3357	16875	36069
23980	16875	36069
59321	16875	36069
29783	16875	36069
54133	16875	36069
23616	16875	36069
28080	16875	36069
55917	16875	36069
58854	16875	36069
22798	16875	36069
31714	16875	36069
45179	16875	36069
8772	16875	36069
19241	16875	36069
5126	16875	36069
15202	16875	36069
50258	16875	36069
35568	16875	36069
40577	16875	36069
30682	16875	36069
10473	16875	36069
58546	16875	36069
60747	16875	36069
10501	16875	36069
2528	16875	36069
13753	16875	36069
55742	16875	36069
16138	16875	36069
19363	16875	36069
1672	16875	36069
10122	16875	36069
31794	16875	36069
8797	16875	36069
50082	16875	36069
45431	16875	36069
58380	16875	36069
11728	16875	36069
30122	16875	36069
37427	16875	36069
50093	16875	36069
23765	16875	36069
24636	16875	36069
3562	16875	36069
8891	59482	36069
43288	59482	36069
3767	59482	36069
24486	59482	36069
30019	59482	36069
41117	59482	36069
19407	59482	36069
46821	59482	36069
6434	59482	36069
1945	59482	36069
55917	59482	36069
717	59482	36069
23442	59482	36069
58854	59482	36069
45355	59482	36069
8772	59482	36069
35568	59482	36069
57016	59482	36069
9406	59482	36069
25202	59482	36069
10473	59482	36069
14439	59482	36069
15011	59482	36069
10501	59482	36069
17057	59482	36069
2528	59482	36069
13753	59482	36069
16138	59482	36069
43008	59482	36069
50082	59482	36069
11728	59482	36069
30122	59482	36069
3562	59482	36069
49525	9907	36069
53277	9907	36069
3767	9907	36069
47803	9907	36069
40705	9907	36069
28256	9907	36069
41117	9907	36069
57077	9907	36069
15401	9907	36069
27757	9907	36069
6434	9907	36069
5785	9907	36069
7912	9907	36069
48921	9907	36069
15704	9907	36069
42786	9907	36069
24262	9907	36069
23616	9907	36069
28080	9907	36069
52194	9907	36069
46179	9907	36069
42062	9907	36069
55917	9907	36069
29661	9907	36069
52866	9907	36069
8008	9907	36069
23442	9907	36069
58854	9907	36069
52969	9907	36069
22798	9907	36069
31714	9907	36069
56574	9907	36069
45179	9907	36069
40276	9907	36069
25737	9907	36069
1699	9907	36069
29096	9907	36069
55986	9907	36069
8772	9907	36069
19241	9907	36069
38162	9907	36069
15202	9907	36069
35568	9907	36069
38014	9907	36069
22375	9907	36069
60457	9907	36069
59297	9907	36069
59374	9907	36069
10473	9907	36069
55091	9907	36069
60747	9907	36069
25047	9907	36069
10501	9907	36069
2528	9907	36069
13753	9907	36069
55742	9907	36069
16138	9907	36069
19363	9907	36069
21578	9907	36069
10122	9907	36069
49586	9907	36069
36428	9907	36069
27349	9907	36069
58380	9907	36069
11728	9907	36069
16156	9907	36069
30122	9907	36069
50093	9907	36069
24636	9907	36069
3562	9907	36069
44454	44849	36069
30877	44849	36069
3767	44849	36069
26810	44849	36069
20824	44849	36069
33390	44849	36069
35410	44849	36069
15401	44849	36069
12421	44849	36069
27757	44849	36069
46821	44849	36069
29484	44849	36069
1945	44849	36069
50522	44849	36069
52194	44849	36069
45537	44849	36069
9342	44849	36069
35568	44849	36069
10473	44849	36069
25047	44849	36069
10501	44849	36069
49767	44849	36069
58516	44849	36069
50082	44849	36069
58380	44849	36069
30122	44849	36069
3562	44849	36069
55670	35629	36069
24486	35629	36069
58196	35629	36069
20824	35629	36069
35410	35629	36069
8744	35629	36069
58188	35629	36069
12421	35629	36069
27757	35629	36069
46821	35629	36069
44102	35629	36069
6434	35629	36069
1945	35629	36069
3357	35629	36069
5944	35629	36069
7440	35629	36069
52194	35629	36069
52866	35629	36069
717	35629	36069
9342	35629	36069
38162	35629	36069
35568	35629	36069
10473	35629	36069
10501	35629	36069
35996	35629	36069
10122	35629	36069
58516	35629	36069
43008	35629	36069
50082	35629	36069
30209	35629	36069
16156	35629	36069
30122	35629	36069
37427	35629	36069
50093	35629	36069
3562	35629	36069
30019	40575	36069
6982	40575	36069
23980	40575	36069
1173	40575	36069
42786	40575	36069
717	40575	36069
23442	40575	36069
45179	40575	36069
32638	40575	36069
8772	40575	36069
35568	40575	36069
10501	40575	36069
58380	40575	36069
11728	40575	36069
16156	40575	36069
30122	40575	36069
3562	40575	36069
20557	62538	36069
40227	62538	36069
56647	62538	36069
54829	62538	36069
58519	62538	36069
39385	62538	36069
53139	62538	36069
5785	62538	36069
1173	62538	36069
55917	62538	36069
717	62538	36069
8772	62538	36069
35568	62538	36069
57016	62538	36069
60747	62538	36069
14439	62538	36069
15011	62538	36069
10501	62538	36069
2528	62538	36069
16138	62538	36069
31131	62538	36069
13596	62538	36069
10122	62538	36069
11879	62538	36069
50082	62538	36069
28735	62538	36069
30209	62538	36069
7870	62538	36069
28006	62538	36069
11728	62538	36069
30122	62538	36069
24636	62538	36069
3562	62538	36069
48812	32588	36069
8891	32588	36069
3767	32588	36069
24486	32588	36069
43812	32588	36069
28256	32588	36069
19407	32588	36069
27757	32588	36069
3357	32588	36069
7440	32588	36069
23616	32588	36069
19543	32588	36069
46179	32588	36069
717	32588	36069
31714	32588	36069
8772	32588	36069
38162	32588	36069
43995	32588	36069
50258	32588	36069
35568	32588	36069
760	32588	36069
48562	32588	36069
9406	32588	36069
25202	32588	36069
25127	32588	36069
14439	32588	36069
2528	32588	36069
6143	32588	36069
16138	32588	36069
10122	32588	36069
43008	32588	36069
8797	32588	36069
30209	32588	36069
58380	32588	36069
16156	32588	36069
30122	32588	36069
50093	32588	36069
3562	32588	36069
13120	28365	36069
24486	28365	36069
46821	28365	36069
7440	28365	36069
1173	28365	36069
46179	28365	36069
9486	28365	36069
8008	28365	36069
54671	28365	36069
31944	28365	36069
45179	28365	36069
8772	28365	36069
56632	28365	36069
35568	28365	36069
25127	28365	36069
55091	28365	36069
25047	28365	36069
22849	28365	36069
14439	28365	36069
2528	28365	36069
13753	28365	36069
16138	28365	36069
7870	28365	36069
28006	28365	36069
58380	28365	36069
11728	28365	36069
30122	28365	36069
50093	28365	36069
3562	28365	36069
19329	53713	36069
58007	53713	36069
27757	53713	36069
46821	53713	36069
31714	53713	36069
8772	53713	36069
15202	53713	36069
56632	53713	36069
35568	53713	36069
22375	53713	36069
27769	53713	36069
50211	53713	36069
25047	53713	36069
14439	53713	36069
2528	53713	36069
16138	53713	36069
19363	53713	36069
27504	53713	36069
58380	53713	36069
16156	53713	36069
30122	53713	36069
50093	53713	36069
3562	53713	36069
36016	62356	36069
48812	62356	36069
42220	62356	36069
21767	62356	36069
4555	62356	36069
56647	62356	36069
28861	62356	36069
54829	62356	36069
3767	62356	36069
17657	62356	36069
9797	62356	36069
25549	62356	36069
37442	62356	36069
58196	62356	36069
62341	62356	36069
51231	62356	36069
14051	62356	36069
24778	62356	36069
42919	62356	36069
28256	62356	36069
6982	62356	36069
33390	62356	36069
8866	62356	36069
22925	62356	36069
19826	62356	36069
33249	62356	36069
34539	62356	36069
8744	62356	36069
55365	62356	36069
58188	62356	36069
572	62356	36069
15401	62356	36069
19407	62356	36069
27757	62356	36069
44102	62356	36069
60403	62356	36069
3357	62356	36069
51230	62356	36069
23980	62356	36069
17266	62356	36069
10559	62356	36069
13427	62356	36069
27610	62356	36069
58445	62356	36069
50793	62356	36069
44130	62356	36069
36709	62356	36069
30302	62356	36069
45875	62356	36069
24262	62356	36069
54133	62356	36069
19543	62356	36069
28080	62356	36069
59579	62356	36069
37980	62356	36069
55917	62356	36069
36199	62356	36069
43508	62356	36069
27209	62356	36069
7693	62356	36069
29661	62356	36069
9486	62356	36069
52866	62356	36069
8008	62356	36069
23442	62356	36069
31944	62356	36069
52969	62356	36069
31714	62356	36069
21031	62356	36069
45179	62356	36069
32747	62356	36069
31922	62356	36069
25737	62356	36069
32638	62356	36069
1699	62356	36069
9342	62356	36069
38919	62356	36069
8772	62356	36069
19241	62356	36069
20968	62356	36069
5126	62356	36069
55358	62356	36069
